STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
      15000;20130207;   10;  10.1;   4.8;   10;   5.0;   8;    0.100;   3;   7.5;   6.1;  982.80;    0.1;   99.00;    1.4;   -0.5;   -2.1;eor
      15000;20130208;   10;   8.1;   3.8;   10;   1.1;   7;    0.500;   6;   7.4;   5.6;  986.10;   -0.4;   94.00;    0.7;   -2.0;   -3.1;eor
      15000;20130209;   10;   5.5;   2.2;   10;   0.0;   7;    4.300;   6;   6.5;   4.8;  990.20;   -1.8;   90.00;    1.4;   -3.8;   -8.1;eor
      15000;20130210;   10;  12.7;   5.6;   10;   0.0;   7;    8.300;   5;   5.7;   3.7;  981.10;   -2.0;   71.00;   -0.4;   -3.8;   -5.4;eor
      15000;20130211;   10;  12.6;   6.7;   10;   0.0;   7;    0.000;   5;   7.4;   4.0;  972.90;   -2.2;   77.00;   -1.2;   -4.2;   -5.5;eor
      15000;20130212;   10;   8.9;   4.0;   10;   0.0;   7;    0.000;   6;   6.7;   3.8;  984.40;   -2.7;   76.00;   -1.9;   -4.5;   -6.4;eor
      15000;20130213;   10;   5.3;   1.9;   10;   0.0;   0;    4.800;   5;   3.7;   3.5;  994.90;   -2.2;   68.00;    1.5;   -4.6;  -10.3;eor
      15000;20130214;   10;  12.5;   4.6;   10;   3.2;   8;    0.000;   4;   6.5;   4.1;  988.90;   -1.9;   76.00;    1.1;   -6.3;  -11.6;eor
      15000;20130215;   10;   7.2;   4.2;   10;   1.1;   6;    0.000;   5;   8.0;   6.7;  990.00;    1.4;   99.00;    2.7;   -0.1;   -0.1;eor
      15000;20130216;   10;   5.9;   2.6;   10;   0.0;   6;    0.000;   0;   7.6;   7.4;  995.40;    3.1;   97.00;    5.3;    1.8;    0.2;eor
      15000;20130217;   10;   7.5;   2.8;   10;   0.0;   0;    4.300;   0;   5.0;   6.7;  994.80;    2.7;   91.00;    6.3;   -0.3;   -3.9;eor
      15000;20130218;   10;   4.7;   2.1;   10;   0.0;   0;    9.100;   0;   3.0;   5.5;  992.70;    1.2;   83.00;    4.6;   -2.0;   -5.0;eor
      15000;20130219;   10;   7.4;   2.4;   10;   0.5;   6;    0.000;   0;   7.4;   6.1;  989.90;    1.1;   92.00;    2.5;   -0.4;   -2.0;eor
      15000;20130220;   10;  10.0;   5.5;   10;   0.0;   7;    4.200;   0;   4.0;   4.6;  994.20;   -0.9;   81.00;    1.0;   -2.3;   -4.0;eor
      15000;20130221;   10;  11.7;   5.2;   10;   0.1;   7;    2.200;   0;   5.5;   4.3;  993.30;   -2.5;   84.00;   -1.0;   -3.9;   -5.3;eor
      15000;20130222;   10;  12.1;   5.9;   10;   0.1;   7;    1.600;   1;   6.1;   3.7;  988.20;   -3.8;   81.00;   -2.3;   -5.0;   -6.4;eor
      15000;20130223;   10;  11.3;   4.6;   10;   4.3;   7;    0.000;   1;   7.9;   4.1;  986.30;   -4.3;   93.00;   -3.2;   -5.6;   -5.6;eor
      15000;20130224;   10;   7.8;   4.1;   10;   2.6;   7;    0.000;  12;   8.0;   5.3;  987.10;   -1.9;   99.00;   -0.9;   -3.2;   -3.2;eor
      15000;20130225;   10;   6.8;   3.5;   10;   4.8;   7;    0.000;  15;   8.0;   6.0;  992.20;   -0.3;  100.00;    0.3;   -0.9;   -0.9;eor
      15000;20130226;   10;   7.6;   3.4;   10;   0.0;   7;    0.600;  14;   7.5;   6.4; 1000.70;    1.2;   96.00;    2.7;   -0.9;   -2.5;eor
      15000;20130227;   10;   8.8;   3.9;   10;   0.0;   7;    0.000;   6;   8.0;   5.9; 1002.10;   -0.5;  100.00;    0.7;   -0.9;   -0.8;eor
      15000;20130228;   10;   5.5;   2.5;   10;   0.0;   0;    0.000;   6;   7.7;   5.9;  998.80;    0.4;   94.00;    2.1;   -1.1;   -1.1;eor
      15000;20130301;   10;   6.4;   2.5;   10;   0.1;   8;    0.000;   4;   8.0;   5.8;  997.20;    0.8;   89.00;    2.2;   -0.4;   -0.5;eor
      15000;20130302;   10;   5.5;   1.9;   10;   0.0;   0;    0.400;   2;   7.8;   4.9;  996.70;    0.7;   77.00;    2.4;    0.0;   -0.5;eor
      15000;20130303;   10;   8.4;   2.6;   10;   0.0;   8;    0.100;   2;   7.5;   5.6;  995.00;    1.2;   83.00;    2.8;   -0.6;   -1.7;eor
      15000;20130304;   10;   9.5;   4.6;   10;   0.0;   0;   10.100;   0;   0.0;   5.4;  988.40;    4.2;   69.00;   11.8;   -3.1;   -5.9;eor
      15000;20130305;   10;   9.4;   3.5;   10;   0.0;   0;    8.700;   0;   2.1;   5.7;  981.40;    9.2;   49.00;   16.1;    2.5;   -2.6;eor
      15000;20130306;   10;   8.4;   3.8;   10;   0.0;   0;    6.500;   0;   6.5;   5.8;  975.00;   11.5;   44.00;   17.6;    6.3;    2.7;eor
      15000;20130307;   10;   7.5;   2.6;   10;   2.8;   6;    0.000;   0;   7.5;   8.6;  971.60;   10.4;   67.00;   13.8;    7.2;    4.5;eor
      15000;20130308;   10;   8.0;   3.1;   10;   2.8;   6;    3.700;   0;   7.5;  11.3;  970.70;   11.0;   87.00;   15.2;    6.9;    5.2;eor
      15000;20130309;   10;  16.2;   6.9;   10;   6.2;   6;    0.000;   0;   7.8;  10.3;  971.70;    8.5;   93.00;   10.4;    6.0;    6.0;eor
      15000;20130310;   10;  11.0;   5.3;   10;   1.5;   8;    0.000;   0;   8.0;   6.3;  973.40;    0.7;   97.00;    6.0;   -2.1;   -2.0;eor
      15000;20130311;   10;  12.8;   5.9;   10;   3.1;   7;    0.000;   0;   8.0;   4.2;  976.30;   -3.7;   91.00;   -2.0;   -4.6;   -4.7;eor
      15000;20130312;   10;  13.9;   6.9;   10;   3.7;   7;    0.000;   3;   7.9;   3.9;  974.70;   -4.8;   91.00;   -3.9;   -5.4;   -5.6;eor
      15000;20130313;   10;   5.2;   2.1;   10;   0.0;   7;    6.800;  11;   3.8;   3.3;  978.40;   -4.7;   78.00;   -1.1;   -9.8;  -22.2;eor
      15000;20130314;   10;   9.0;   2.7;   10;   0.4;   7;    3.200;  11;   5.0;   4.2;  983.70;   -2.2;   81.00;    0.4;   -7.2;  -16.4;eor
      15000;20130315;   10;  14.9;   5.5;   10;   0.0;   7;    1.100;   8;   5.3;   4.0;  986.30;   -1.5;   73.00;    2.2;   -7.8;  -14.7;eor
      15000;20130316;   10;  15.0;   8.0;   10;   1.0;   8;    0.600;   7;   7.3;   4.0;  980.00;    3.4;   52.00;    5.5;    1.0;   -0.7;eor
      15000;20130317;   10;  12.3;   5.4;   10;   0.0;   6;    4.800;   5;   6.3;   6.6;  969.60;    4.3;   80.00;    6.8;    2.2;    1.0;eor
      15000;20130318;   10;  13.1;   5.3;   10;   0.2;   6;    6.700;   0;   3.2;   5.9;  965.80;    5.1;   67.00;   10.0;    1.7;   -0.2;eor
      15000;20130319;   10;  11.7;   4.7;   10;   3.7;   8;    2.200;   0;   6.0;   6.7;  970.30;    3.9;   83.00;    7.1;    1.9;   -0.9;eor
      15000;20130320;   10;   7.1;   3.1;   10;   8.3;   8;    0.000;   0;   7.9;   6.5;  975.90;    1.2;   97.00;    3.2;   -0.7;   -0.7;eor
      15000;20130321;   10;   5.4;   2.3;   10;   0.0;   7;    0.000;   0;   6.0;   5.0;  989.50;   -0.3;   85.00;    1.7;   -2.2;   -3.7;eor
      15000;20130322;   10;  15.1;   7.8;   10;   0.0;   0;    8.100;   0;   4.6;   5.1;  986.40;    0.5;   81.00;    5.0;   -3.4;   -4.5;eor
      15000;20130323;   10;  18.9;  10.7;   10;   0.0;   7;    0.000;   0;   8.0;   4.4;  983.70;   -0.3;   73.00;    1.4;   -1.2;   -1.6;eor
      15000;20130324;   10;  16.4;   9.7;   10;   0.2;   7;    0.000;   0;   8.0;   3.2;  983.80;   -1.4;   59.00;    1.7;   -4.8;   -4.7;eor
      15000;20130325;   10;  14.0;   8.2;   10;   0.0;   0;    6.200;   0;   6.2;   3.3;  983.80;   -0.5;   56.00;    3.7;   -3.2;   -3.5;eor
      15000;20130326;   10;  13.9;   6.4;   10;   0.0;   0;   11.000;   0;   3.0;   3.2;  983.00;   -0.7;   56.00;    4.1;   -4.3;   -5.9;eor
      15000;20130327;   10;  12.1;   5.0;   10;   0.0;   0;   10.700;   0;   2.5;   3.5;  981.70;    0.0;   58.00;    4.3;   -4.6;   -7.3;eor
      15000;20130328;   10;   7.6;   2.5;   10;   0.6;   7;    3.600;   0;   5.2;   4.2;  980.10;    0.7;   66.00;    4.3;   -2.7;   -7.6;eor
      15000;20130329;   10;   5.3;   1.9;   10;   0.2;   7;    0.300;   2;   7.4;   4.6;  980.30;   -1.5;   84.00;    0.0;   -2.5;   -6.1;eor
      15000;20130330;   10;   8.1;   3.1;   10;   0.1;   7;    2.300;   0;   6.1;   4.8;  979.80;   -0.5;   83.00;    3.1;   -2.9;   -6.1;eor
      15000;20130331;   10;   7.4;   2.9;   10;   0.2;   7;    1.400;   0;   7.5;   5.1;  983.90;   -0.5;   87.00;    3.5;   -2.2;   -2.7;eor
      15000;20130401;   10;  11.9;   5.0;   10;   0.0;   0;   11.300;   0;   3.5;   4.2;  982.00;    1.0;   67.00;    5.9;   -3.8;   -8.4;eor
      15000;20130402;   10;  12.6;   6.0;   10;   0.0;   0;   11.300;   0;   0.5;   3.8;  982.80;    1.5;   57.00;    7.4;   -2.9;   -6.0;eor
      15000;20130403;   10;  12.3;   6.2;   10;   0.0;   7;    0.200;   0;   6.2;   4.3;  985.50;    0.8;   67.00;    3.8;   -3.1;   -5.3;eor
      15000;20130404;   10;  11.3;   6.5;   10;   0.0;   0;    3.300;   0;   6.7;   4.6;  982.00;    2.1;   66.00;    6.0;   -1.1;   -2.7;eor
      15000;20130405;   10;   9.9;   4.8;   10;   0.0;   8;    0.000;   0;   6.6;   5.2;  982.50;    0.9;   79.00;    1.9;   -1.4;   -3.4;eor
      15000;20130406;   10;   6.6;   2.8;   10;   0.0;   8;    0.500;   0;   6.8;   5.8;  991.00;    2.0;   83.00;    4.7;    0.2;   -6.8;eor
      15000;20130407;   10;   7.2;   2.4;   10;   0.0;   0;   12.100;   0;   3.4;   4.3;  991.60;    4.3;   55.00;    9.3;   -0.9;   -8.7;eor
      15000;20130408;   10;  11.9;   4.4;   10;   0.0;   6;    3.200;   0;   7.4;   5.2;  978.40;    4.4;   63.00;    8.7;   -0.8;   -5.0;eor
      15000;20130409;   10;  10.0;   4.5;   10;   2.4;   6;    1.000;   0;   6.5;   7.7;  972.50;    6.0;   82.00;    9.5;    2.8;    0.5;eor
      15000;20130410;   10;  12.8;   5.1;   10;   4.5;   6;    0.000;   0;   7.8;   9.0;  976.90;    6.8;   90.00;    8.6;    5.9;    3.5;eor
      15000;20130411;   10;  16.8;   6.8;   10;   0.7;   6;    0.700;   0;   7.4;  10.3;  972.10;   10.3;   82.00;   13.3;    6.8;    6.1;eor
      15000;20130412;   10;  20.1;   7.4;   10;   2.7;   8;    3.700;   0;   6.5;   9.5;  975.00;    9.0;   83.00;   13.2;    6.7;    5.8;eor
      15000;20130413;   10;  13.8;   7.0;   10;   0.1;   6;    4.200;   0;   6.3;   8.7;  988.60;   10.0;   73.00;   14.0;    6.3;    5.4;eor
      15000;20130414;   10;  12.6;   5.9;   10;   0.0;   0;    5.700;   0;   6.5;  11.3;  992.70;   16.2;   63.00;   22.9;   10.6;    9.7;eor
      15000;20130415;   10;  10.2;   3.6;   10;   0.3;   6;    5.000;   0;   5.4;  11.8;  992.00;   15.3;   69.00;   18.2;   11.4;    7.6;eor
      15000;20130416;   10;  14.8;   5.4;   10;   0.0;   6;    5.700;   0;   6.3;  10.6;  992.20;   14.5;   66.00;   18.9;    9.2;    5.3;eor
      15000;20130417;   10;  12.9;   4.8;   10;   0.0;   6;    5.900;   0;   7.6;  11.8;  991.80;   17.3;   62.00;   22.6;   11.8;   11.2;eor
      15000;20130418;   10;  15.8;   8.0;   10;   0.0;   6;    9.200;   0;   4.9;   8.3;  989.10;   13.8;   52.00;   19.2;    8.6;    6.2;eor
      15000;20130419;   10;  12.5;   5.5;   10;   0.3;   6;    3.200;   0;   5.7;   7.8;  996.20;    8.0;   73.00;   11.9;    5.2;    3.7;eor
      15000;20130420;   10;  11.7;   4.9;   10;   0.0;   0;   10.800;   0;   4.6;   6.0; 1000.50;    6.8;   63.00;   11.3;    2.0;    0.9;eor
      15000;20130421;   10;   5.4;   2.0;   10;   0.0;   6;    0.800;   0;   6.8;   6.8;  992.00;    7.7;   65.00;   10.8;    2.6;   -0.5;eor
      15000;20130422;   10;   9.3;   3.2;   10;   0.0;   0;   12.100;   0;   3.6;   6.3;  989.70;    9.2;   56.00;   14.8;    2.9;   -3.0;eor
      15000;20130423;   10;  12.2;   5.2;   10;   0.0;   6;    1.200;   0;   7.2;   9.5;  993.30;   10.6;   73.00;   14.2;    7.9;    5.9;eor
      15000;20130424;   10;  10.1;   4.5;   10;   0.0;   0;   13.100;   0;   3.6;  10.6;  997.30;   14.7;   65.00;   21.6;    7.8;    3.8;eor
      15000;20130425;   10;   8.1;   3.1;   10;   0.0;   0;    8.700;   0;   3.3;  11.7;  994.50;   17.2;   62.00;   24.2;   10.9;    7.6;eor
      15000;20130426;   10;   9.9;   4.2;   10;   5.9;   6;    0.700;   0;   6.5;  10.6;  983.30;   11.4;   80.00;   17.5;    4.9;    4.7;eor
      15000;20130427;   10;   9.5;   4.0;   10;   0.0;   0;    2.100;   0;   7.5;   7.0;  983.40;    5.9;   76.00;    8.6;    3.6;    1.9;eor
      15000;20130428;   10;   7.1;   3.1;   10;   0.0;   0;    0.700;   0;   6.3;   6.8;  988.20;    6.0;   75.00;    9.8;    1.6;    1.0;eor
      15000;20130429;   10;  13.5;   5.3;   10;   0.0;   0;    5.700;   0;   5.2;   7.2;  989.80;    8.4;   66.00;   12.6;    4.2;    1.5;eor
      15000;20130430;   10;   8.9;   3.4;   10;   0.0;   0;    2.800;   0;   7.3;   6.6;  994.20;    9.4;   56.00;   13.2;    3.9;   -1.7;eor
      15000;20130501;   10;   9.7;   4.3;    3;   0.2;   6;    8.200;   0;   6.0;   9.2;  993.20;   11.7;   67.00;   16.4;    6.2;    5.0;eor
      15000;20130502;   10;   7.8;   2.6;    3;   0.0;   6;    4.300;   0;   5.1;  11.3;  990.90;   13.7;   73.00;   18.9;    9.9;    4.9;eor
      15000;20130503;   10;   7.6;   3.1;    3;   0.0;   0;    7.800;   0;   6.8;  10.5;  989.30;   13.5;   69.00;   18.2;    8.3;    4.9;eor
      15000;20130504;   10;  11.6;   4.4;    3;   0.0;   0;   12.900;   0;   1.0;   9.3;  991.10;   11.7;   69.00;   17.9;    6.6;    4.4;eor
      15000;20130505;   10;   7.3;   3.0;    3;   0.0;   0;   13.500;   0;   1.2;   8.8;  994.90;   13.5;   59.00;   19.0;    6.4;    4.4;eor
      15000;20130506;   10;   9.2;   2.7;    3;   0.0;   0;   10.400;   0;   3.5;   9.3;  991.30;   16.4;   52.00;   23.1;    7.8;    2.3;eor
      15000;20130507;   10;  10.2;   2.7;    3;   7.3;   6;    4.500;   0;   5.5;  12.9;  987.20;   14.1;   81.00;   20.1;   10.5;    8.8;eor
      15000;20130508;   10;  12.4;   5.2;    3;   3.6;   6;    4.900;   0;   4.9;  13.7;  983.80;   14.9;   81.00;   20.5;   10.2;    8.1;eor
      15000;20130509;   10;  13.1;   4.7;    3;   0.0;   6;    7.100;   0;   6.4;  11.3;  985.50;   13.2;   75.00;   17.0;   10.3;    8.7;eor
      15000;20130510;   10;  12.8;   5.5;    3;   0.3;   6;    1.600;   0;   6.1;  10.1;  987.20;   10.5;   79.00;   13.0;    8.3;    6.8;eor
      15000;20130511;   10;  14.4;   5.6;    3;  15.6;   6;    2.500;   0;   5.8;  10.3;  986.70;   10.1;   84.00;   14.3;    7.2;    6.2;eor
      15000;20130512;   10;  12.5;   6.2;    3;   3.0;   6;    2.100;   0;   7.3;   8.8;  987.40;    8.2;   82.00;   11.1;    6.1;    5.5;eor
      15000;20130513;   10;  14.5;   7.2;    3;   0.3;   6;    0.900;   0;   7.5;  10.5;  985.90;   10.3;   84.00;   13.8;    7.3;    6.7;eor
      15000;20130514;   10;  11.8;   4.9;    3;   0.6;   6;    2.300;   0;   7.0;   9.4;  981.00;    9.6;   78.00;   12.5;    7.1;    5.8;eor
      15000;20130515;   10;  11.4;   4.9;    3;   0.3;   6;    0.700;   0;   6.5;  10.9;  973.60;   12.0;   78.00;   14.9;    8.7;    5.5;eor
      15000;20130516;   10;   8.5;   2.7;    3;   7.4;   6;    0.000;   0;   7.8;  10.9;  971.80;    9.2;   93.00;   10.9;    7.2;    6.6;eor
      15000;20130517;   10;   7.7;   3.5;    3;  10.1;   6;    0.000;   0;   8.0;  10.5;  975.30;    7.9;   98.00;    9.0;    6.9;    7.1;eor
      15000;20130518;   10;   7.4;   3.5;    3;   0.0;   0;    4.900;   0;   5.3;  10.6;  980.70;   10.0;   87.00;   14.9;    6.9;    5.6;eor
      15000;20130519;   10;   8.1;   3.8;    3;   0.0;   6;   11.800;   0;   3.8;  11.2;  980.50;   13.0;   77.00;   18.9;    5.8;    4.6;eor
      15000;20130520;   10;   7.3;   3.2;    3;   1.9;   6;    1.500;   0;   6.0;  10.9;  981.20;   10.1;   88.00;   13.7;    7.0;    3.6;eor
      15000;20130521;   10;   8.3;   3.3;    3;  10.4;   6;    3.900;   0;   6.9;  11.1;  982.60;   10.3;   89.00;   15.1;    6.4;    3.3;eor
      15000;20130522;   10;  11.7;   4.9;    3;  15.1;   6;    0.100;   0;   7.8;   9.3;  986.00;    7.6;   89.00;    9.4;    5.9;    5.8;eor
      15000;20130523;   10;  11.3;   3.2;    3;   6.9;   6;    0.800;   0;   7.0;   7.9;  981.40;    4.7;   92.00;    7.2;    1.6;    0.1;eor
      15000;20130524;   10;  11.6;   3.6;    3;   0.1;   6;    7.000;   0;   4.8;   6.9;  983.40;    6.3;   75.00;   11.1;    1.2;   -0.2;eor
      15000;20130525;   10;  10.8;   3.8;    3;   3.6;   6;    7.700;   0;   5.6;   8.0;  987.00;    8.0;   76.00;   13.6;    1.9;   -1.8;eor
      15000;20130526;   10;  11.2;   6.2;    3;   2.9;   6;    0.000;   0;   7.8;   9.6;  985.30;    7.5;   92.00;    9.5;    5.6;    5.7;eor
      15000;20130527;   10;   9.0;   4.0;    3;   0.0;   0;   11.000;   0;   4.4;   8.9;  982.90;   12.5;   64.00;   17.9;    7.3;    5.6;eor
      15000;20130528;   10;  11.2;   3.7;    3;   4.3;   6;    9.200;   0;   3.8;  10.7;  975.90;   13.8;   69.00;   20.7;    6.4;    4.0;eor
      15000;20130529;   10;  13.1;   5.1;    3;  14.4;   6;    0.000;   0;   8.0;  10.5;  975.10;    8.5;   94.00;    9.8;    7.1;    7.1;eor
      15000;20130530;   10;   9.4;   2.9;    3;   0.6;   6;    0.700;   0;   6.8;   9.8;  979.90;   10.2;   80.00;   13.4;    7.1;    6.7;eor
      15000;20130531;   10;  14.3;   5.6;    3;   0.2;   6;    4.100;   0;   7.2;  12.6;  983.00;   13.6;   82.00;   20.5;    8.8;    8.4;eor
      15000;20130601;   10;  10.2;   5.2;    3;   0.0;   0;    0.917;   0;   7.5;  11.3;  989.97;   10.7;   87.83;   14.5;    7.6;    6.9;eor
      15000;20130602;   10;  12.1;   4.1;    3;   0.0;   0;    9.817;   0;   4.7;   9.0;  997.15;   11.1;   70.17;   16.7;    6.6;    5.9;eor
      15000;20130603;   10;   9.6;   3.5;    3;   0.0;   0;    4.967;   0;   5.3;   8.8;  999.85;    9.7;   73.58;   15.1;    5.3;    3.5;eor
      15000;20130604;   10;   8.0;   2.7;    3;   0.0;   0;    7.233;   0;   4.4;  10.2;  995.28;   11.7;   74.96;   17.7;    5.4;    3.8;eor
      15000;20130605;   10;   7.9;   2.4;    3;   0.0;   0;   13.767;   0;   1.0;  11.6;  990.91;   16.9;   60.58;   22.0;    8.3;    4.1;eor
      15000;20130606;   10;   8.6;   3.2;    3;   0.0;   0;   13.100;   0;   1.8;  13.1;  991.71;   19.0;   61.38;   24.0;   11.5;    8.5;eor
      15000;20130607;   10;   6.3;   2.5;    3;   0.0;   0;   14.767;   0;   0.8;  12.0;  992.51;   19.6;   53.46;   24.2;   13.3;    8.3;eor
      15000;20130608;   10;   8.8;   3.3;    3;   0.0;   0;   14.083;   0;   1.8;  14.4;  989.02;   17.6;   71.67;   22.3;   12.7;    9.3;eor
      15000;20130609;   10;   7.1;   2.7;    3;   0.0;   6;    0.000;   0;   7.1;  12.6;  984.32;   12.5;   86.21;   15.8;    9.8;    9.0;eor
      15000;20130610;   10;   7.2;   2.8;    3;   0.0;   0;    2.850;   0;   5.5;  11.2;  986.12;   12.0;   79.79;   16.3;    9.1;    7.2;eor
      15000;20130611;   10;   6.2;   2.2;    3;   0.0;   0;    6.900;   0;   4.6;  12.4;  989.41;   15.1;   73.17;   20.8;    7.2;    3.4;eor
      15000;20130612;   10;  12.4;   5.4;    3;   0.0;   6;    2.850;   0;   7.2;  15.9;  989.84;   17.8;   78.25;   20.8;   14.7;   13.6;eor
      15000;20130613;   10;  14.8;   6.8;    3;   9.4;   6;    1.283;   0;   6.8;  15.4;  987.88;   16.0;   84.67;   22.1;   10.5;    9.8;eor
      15000;20130614;   10;  10.4;   3.6;    3;   0.0;   0;    6.100;   0;   4.9;  11.3;  991.59;   13.2;   75.42;   18.3;    8.4;    7.1;eor
      15000;20130615;   10;  14.9;   6.1;    3;   0.7;   6;    5.817;   0;   4.8;  11.5;  985.75;   14.7;   69.00;   18.1;    9.7;    8.0;eor
      15000;20130616;   10;   9.3;   3.8;    3;   0.0;   6;    3.517;   0;   6.2;  11.7;  988.43;   14.6;   70.42;   19.1;   10.4;    9.5;eor
      15000;20130617;   10;   9.9;   4.3;    3;   1.0;   6;    8.067;   0;   6.4;  15.9;  986.42;   17.7;   77.92;   23.5;    9.9;    8.8;eor
      15000;20130618;   10;   7.4;   3.0;    3;   0.0;   6;   11.683;   0;   4.7;  20.0;  987.59;   23.9;   69.33;   29.2;   16.5;   14.4;eor
      15000;20130619;   10;  10.4;   3.6;    3;   1.3;   6;    6.650;   0;   6.4;  21.5;  985.66;   23.5;   74.63;   29.2;   19.6;   16.1;eor
      15000;20130620;   10;  13.0;   3.6;    3;  22.7;   6;    4.850;   0;   6.5;  19.6;  985.41;   19.2;   88.04;   23.5;   14.9;   14.2;eor
      15000;20130621;   10;  15.1;   6.1;    3;   2.3;   6;    1.567;   0;   6.6;  15.6;  985.31;   15.5;   88.88;   18.7;   13.7;   12.9;eor
      15000;20130622;   10;  16.3;   7.3;    3;   4.5;   6;    1.717;   0;   6.8;  14.8;  986.11;   15.9;   81.96;   19.8;   11.3;   11.3;eor
      15000;20130623;   10;  15.0;   6.8;    3;   2.7;   6;    3.617;   0;   6.9;  13.2;  985.23;   13.1;   87.50;   15.8;   11.2;   10.7;eor
      15000;20130624;   10;  11.1;   4.8;    3;   1.1;   6;    0.283;   0;   7.7;  12.3;  992.82;   11.9;   88.58;   14.0;   10.4;   10.4;eor
      15000;20130625;   10;   9.6;   3.0;    3;   0.0;   0;    1.650;   0;   6.4;  10.9;  999.02;   12.1;   78.63;   16.6;    9.0;    4.6;eor
      15000;20130626;   10;   8.2;   2.6;    3;   9.6;   6;    3.217;   0;   5.3;  10.8; 1000.51;   11.5;   79.38;   14.7;    6.3;    2.9;eor
      15000;20130627;   10;   8.9;   3.5;    3;   1.1;   6;    0.983;   0;   7.0;  11.4;  995.96;   11.2;   86.00;   14.6;    8.0;    6.7;eor
      15000;20130628;   10;   8.9;   4.6;    3;  10.7;   6;    0.017;   0;   7.8;  12.7;  992.01;   12.0;   90.54;   15.1;    9.6;    8.8;eor
      15000;20130629;   10;  11.9;   4.8;    3;   1.0;   6;    2.967;   0;   7.5;  13.6;  992.07;   13.8;   86.67;   17.0;    9.7;    7.0;eor
      15000;20130630;   10;   9.5;   3.7;    3;   0.0;   0;    6.533;   0;   4.3;  13.0;  995.17;   14.3;   79.63;   20.2;    6.8;    4.1;eor
      15000;20130701;   10;   8.8;   4.4;    3;   0.0;   0;    8.150;   0;   4.8;  15.5;  990.07;   16.3;   83.42;   20.5;   11.6;    9.4;eor
      15000;20130702;   10;  10.0;   3.4;    3;  10.4;   6;   11.250;   0;   5.8;  13.5;  986.63;   17.2;   71.21;   23.6;    9.8;    7.1;eor
      15000;20130703;   10;  10.0;   3.8;    3;  10.2;   6;    0.000;   0;   7.8;  16.8;  983.13;   16.2;   91.71;   18.9;   14.1;   13.1;eor
      15000;20130704;   10;   9.2;   4.1;    3;   0.0;   6;    4.900;   0;   6.3;  16.0;  993.84;   16.5;   85.33;   21.1;   13.2;   12.2;eor
      15000;20130705;   10;   5.6;   2.5;    3;   0.0;   0;    5.700;   0;   4.5;  16.6; 1000.88;   17.5;   83.83;   21.8;   13.0;   11.0;eor
      15000;20130706;   10;   7.4;   3.0;    3;   0.0;   0;   13.783;   0;   2.6;  17.1; 1001.62;   19.5;   76.83;   24.8;   12.9;   10.4;eor
      15000;20130707;   10;   7.0;   3.3;    3;   0.0;   0;   14.683;   0;   0.5;  15.6; 1002.19;   20.2;   67.79;   25.3;   13.6;   11.5;eor
      15000;20130708;   10;   8.7;   3.3;    3;   0.0;   0;   14.767;   0;   0.7;  15.5; 1001.89;   20.2;   66.79;   25.4;   13.0;   10.5;eor
      15000;20130709;   10;   6.9;   2.9;    3;   0.0;   0;   14.233;   0;   0.7;  16.0;  997.51;   19.7;   70.83;   25.0;   12.9;   11.0;eor
      15000;20130710;   10;   9.1;   3.5;    3;   0.0;   0;    8.850;   0;   3.9;  14.7;  994.22;   16.9;   76.33;   21.7;   12.6;   10.7;eor
      15000;20130711;   10;   7.8;   2.8;    3;   0.0;   0;    0.667;   0;   6.5;  12.0;  994.73;   13.9;   75.71;   16.7;   11.2;    7.2;eor
      15000;20130712;   10;  10.6;   2.0;    3;   0.0;   0;    3.617;   0;   5.0;  12.8;  995.35;   14.1;   80.79;   19.0;    9.4;    5.8;eor
      15000;20130713;   10;   5.5;   2.0;    3;   0.0;   0;    5.850;   0;   5.0;  13.4;  995.55;   16.5;   72.67;   20.5;   13.0;    9.3;eor
      15000;20130714;   10;   5.8;   2.0;    3;   0.0;   0;   13.450;   0;   4.6;  14.9;  996.18;   17.0;   77.42;   22.3;   10.4;    7.7;eor
      15000;20130715;   10;   6.0;   2.1;    3;   0.0;   0;    9.950;   0;   3.2;  15.5;  995.30;   19.9;   67.67;   25.1;   13.6;   11.1;eor
      15000;20130716;   10;   5.6;   1.7;    3;   0.0;   0;   12.050;   0;   5.0;  14.0;  995.64;   20.5;   59.50;   26.0;   13.8;    9.8;eor
      15000;20130717;   10;   7.3;   2.7;    3;   0.0;   0;    6.733;   0;   6.3;  15.9;  995.98;   20.6;   66.50;   24.8;   13.3;   10.2;eor
      15000;20130718;   10;   8.7;   3.5;    3;   0.0;   0;   14.233;   0;   1.7;  16.8;  996.12;   21.8;   66.71;   27.5;   14.4;   12.5;eor
      15000;20130719;   10;  10.2;   3.9;    3;   0.0;   0;   13.067;   0;   1.3;  16.0;  995.68;   20.4;   68.13;   26.0;   13.8;   11.1;eor
      15000;20130720;   10;   7.5;   3.3;    3;   0.0;   0;    7.967;   0;   2.3;  15.9;  994.14;   17.4;   80.38;   21.5;   13.4;   11.1;eor
      15000;20130721;   10;   7.3;   3.5;    3;   0.0;   0;   14.450;   0;   0.7;  17.2;  991.74;   22.3;   67.08;   30.0;   13.3;   12.1;eor
